    ,number_of_cities,index_of_sample,x_min,x_avg               ,x_stdev           ,x_median,x_q1   ,x_q3   ,x_max,y_min,y_avg               ,y_stdev           ,y_median,y_q1   ,y_q3   ,y_max
1037,14              ,38             ,-975 ,-218.42857142857142 ,485.5177592071113 ,-250.0  ,-492.0 ,51.0   ,807  ,-904 ,-141.64285714285714 ,627.7648515098697 ,-225.5  ,-657.25,67.5   ,995
1038,14              ,39             ,-970 ,-43.07142857142857  ,591.1499177659803 ,21.0    ,-567.5 ,341.0  ,874  ,-817 ,-134.35714285714286 ,503.64633610116914,-188.5  ,-519.0 ,93.0   ,848
1039,14              ,40             ,-927 ,-5.214285714285714  ,568.4616458980701 ,-45.5   ,-476.0 ,521.75 ,740  ,-949 ,9.142857142857142   ,566.0194148807777 ,119.0   ,-457.5 ,467.0  ,910
1040,14              ,41             ,-575 ,300.92857142857144  ,466.9375620071562 ,344.0   ,-75.75 ,723.75 ,894  ,-831 ,-39.5               ,514.9443211126363 ,-46.5   ,-427.5 ,330.25 ,811
1041,14              ,42             ,-957 ,231.5               ,582.1691202866953 ,362.0   ,-63.75 ,568.0  ,968  ,-827 ,174.92857142857142  ,616.7751696445877 ,189.0   ,-157.0 ,759.5  ,940
1042,14              ,43             ,-995 ,-224.14285714285714 ,541.9504458105794 ,-328.5  ,-590.5 ,-15.75 ,860  ,-917 ,101.85714285714286  ,634.9272347337084 ,403.5   ,-408.75,613.5  ,799
1043,14              ,44             ,-751 ,132.28571428571428  ,657.2081310152267 ,-8.5    ,-454.5 ,781.0  ,977  ,-864 ,-126.57142857142857 ,589.6304858893491 ,-141.0  ,-623.5 ,223.0  ,894
1044,14              ,45             ,-978 ,-84.92857142857143  ,585.4780379886447 ,53.0    ,-631.5 ,386.0  ,648  ,-984 ,-151.92857142857142 ,638.6934336579657 ,-75.5   ,-663.0 ,190.75 ,989
1045,14              ,46             ,-908 ,-69.57142857142857  ,669.430034752379  ,-207.0  ,-674.75,653.5  ,828  ,-981 ,23.714285714285715  ,539.3947360872938 ,104.0   ,-256.0 ,387.5  ,884
1046,14              ,47             ,-673 ,198.0               ,472.8248984723463 ,269.5   ,-163.75,626.5  ,762  ,-734 ,-7.285714285714286  ,600.713989102382  ,37.5    ,-603.25,422.5  ,955
1047,14              ,48             ,-992 ,-321.57142857142856 ,444.9422977776425 ,-374.0  ,-667.25,-31.0  ,388  ,-853 ,-88.92857142857143  ,479.8710506737464 ,78.5    ,-526.0 ,123.75 ,768
1048,14              ,49             ,-892 ,43.357142857142854  ,605.6733833121175 ,-34.0   ,-228.5 ,629.5  ,862  ,-727 ,115.57142857142857  ,480.7378486460985 ,251.5   ,-258.0 ,432.75 ,885
1049,14              ,50             ,-894 ,35.785714285714285  ,650.1222581556876 ,-33.0   ,-440.5 ,569.25 ,998  ,-992 ,-140.64285714285714 ,385.73478476256736,-183.5  ,-294.25,69.0   ,488
1050,14              ,51             ,-837 ,-152.42857142857142 ,376.6624104268588 ,-100.0  ,-330.5 ,-0.25  ,546  ,-623 ,45.5                ,428.3213656913373 ,65.0    ,-268.25,368.75 ,698
1051,14              ,52             ,-934 ,64.92857142857143   ,659.8485215779235 ,170.5   ,-490.5 ,688.25 ,893  ,-888 ,218.71428571428572  ,650.4481802302433 ,346.0   ,-223.0 ,777.25 ,999
1052,14              ,53             ,-960 ,282.35714285714283  ,538.6960905946673 ,408.0   ,-35.0  ,712.25 ,900  ,-994 ,-141.92857142857142 ,647.8112811953464 ,-14.5   ,-830.5 ,221.0  ,983
1053,14              ,54             ,-686 ,44.357142857142854  ,466.4289223026801 ,22.5    ,-217.0 ,327.25 ,982  ,-888 ,223.57142857142858  ,586.4365287034925 ,382.5   ,-74.25 ,620.0  ,976
1054,14              ,55             ,-845 ,24.857142857142858  ,554.9067637752458 ,23.0    ,-373.5 ,415.75 ,785  ,-946 ,68.64285714285714   ,630.7884696208336 ,157.0   ,-282.75,389.75 ,996
1055,14              ,56             ,-890 ,33.214285714285715  ,632.1689378117735 ,-43.5   ,-530.0 ,595.5  ,859  ,-828 ,-11.5               ,621.6066960831299 ,6.5     ,-478.0 ,430.25 ,982
1056,14              ,57             ,-313 ,241.64285714285714  ,402.9354991602458 ,289.0   ,-82.75 ,552.0  ,947  ,-938 ,43.285714285714285  ,554.0382420251996 ,41.5    ,-302.25,363.0  ,961
1057,14              ,58             ,-950 ,-14.357142857142858 ,613.6940614825119 ,44.0    ,-322.0 ,338.0  ,986  ,-675 ,106.21428571428571  ,497.82653428855946,71.5    ,-206.75,488.25 ,961
1058,14              ,59             ,-772 ,31.857142857142858  ,503.8268715377501 ,-23.5   ,-299.5 ,381.5  ,891  ,-724 ,200.57142857142858  ,535.392553938871  ,317.5   ,-255.0 ,594.5  ,985
1059,14              ,60             ,-844 ,135.07142857142858  ,509.9689981958502 ,153.5   ,-4.5   ,367.25 ,942  ,-799 ,2.357142857142857   ,490.00684565749566,27.0    ,-209.25,327.0  ,649
1060,14              ,61             ,-829 ,20.571428571428573  ,660.7399947478136 ,-7.0    ,-634.25,518.5  ,963  ,-844 ,-63.07142857142857  ,494.3355235971919 ,115.5   ,-394.75,200.25 ,733
1061,14              ,62             ,-919 ,-150.28571428571428 ,444.7684667453269 ,-92.0   ,-420.25,146.0  ,571  ,-877 ,-210.14285714285714 ,596.8009405466472 ,-325.0  ,-749.0 ,222.0  ,870
1062,14              ,63             ,-998 ,-216.0              ,529.7463834413886 ,-214.5  ,-493.5 ,129.0  ,681  ,-948 ,0.35714285714285715 ,443.3700671938922 ,-2.0    ,-270.75,235.5  ,812
1063,14              ,64             ,-979 ,-25.357142857142858 ,579.4795552433708 ,-64.0   ,-483.25,240.5  ,994  ,-541 ,-15.071428571428571 ,528.24665921048   ,-162.5  ,-455.75,232.0  ,939
1064,14              ,65             ,-865 ,60.5                ,566.711125706916  ,72.5    ,-269.75,413.5  ,987  ,-960 ,32.57142857142857   ,626.5154813343788 ,150.0   ,-607.75,416.0  ,960
1065,14              ,66             ,-811 ,-2.7142857142857144 ,537.9744673053987 ,61.5    ,-397.0 ,312.0  ,966  ,-925 ,-10.571428571428571 ,747.9749804830182 ,-116.5  ,-677.75,758.5  ,956
1066,14              ,67             ,-796 ,-48.714285714285715 ,488.0996790649392 ,-104.5  ,-401.0 ,292.5  ,815  ,-862 ,24.071428571428573  ,567.0672818967801 ,54.5    ,-354.75,417.25 ,943
1067,14              ,68             ,-997 ,-181.92857142857142 ,574.6792368571578 ,-246.5  ,-543.0 ,145.5  ,857  ,-959 ,-0.21428571428571427,672.2764059031566 ,-41.0   ,-477.75,528.75 ,966
1068,14              ,69             ,-940 ,25.428571428571427  ,706.966729092647  ,129.5   ,-732.0 ,645.25 ,960  ,-161 ,310.64285714285717  ,331.95194442357683,239.0   ,104.5  ,588.0  ,869
1069,14              ,70             ,-747 ,-71.92857142857143  ,402.83847961601265,-26.0   ,-322.5 ,188.75 ,645  ,-769 ,39.0                ,592.6209061968186 ,63.0    ,-509.25,484.0  ,983
1070,14              ,71             ,-918 ,32.785714285714285  ,545.3565070485726 ,51.0    ,-151.75,434.0  ,855  ,-942 ,-0.07142857142857142,675.2402950387041 ,83.0    ,-674.75,571.75 ,982
1071,14              ,72             ,-770 ,-39.92857142857143  ,512.3549647364704 ,-219.0  ,-360.0 ,267.5  ,979  ,-650 ,163.5               ,556.2507389796301 ,73.5    ,-277.25,685.5  ,923
1072,14              ,73             ,-977 ,-110.64285714285714 ,492.37534262184374,-135.0  ,-412.5 ,138.0  ,755  ,-799 ,117.42857142857143  ,559.8526886307085 ,-4.0    ,-109.25,631.0  ,975
1073,14              ,74             ,-812 ,179.35714285714286  ,471.2496655200376 ,347.0   ,-127.0 ,543.25 ,772  ,-991 ,-44.5               ,628.2120844722132 ,-188.0  ,-490.75,517.5  ,904
1074,14              ,75             ,-900 ,-69.57142857142857  ,423.2805424094256 ,-63.0   ,-258.5 ,191.5  ,574  ,-760 ,65.71428571428571   ,586.355159972498  ,127.5   ,-477.0 ,535.0  ,991
1075,14              ,76             ,-695 ,206.64285714285714  ,480.66838195016885,252.0   ,-135.0 ,586.25 ,978  ,-979 ,-124.64285714285714 ,580.0145365741816 ,-148.0  ,-491.25,176.5  ,977
1076,14              ,77             ,-816 ,188.78571428571428  ,548.776426182891  ,181.0   ,-116.25,622.25 ,976  ,-975 ,-87.14285714285714  ,595.5823080937561 ,-119.0  ,-513.0 ,407.25 ,965
1077,14              ,78             ,-776 ,-66.14285714285714  ,595.0675277961003 ,-94.5   ,-644.75,450.25 ,980  ,-813 ,-231.21428571428572 ,327.6560529137055 ,-138.0  ,-477.25,69.5   ,128
1078,14              ,79             ,-857 ,-39.57142857142857  ,591.2151390647407 ,90.0    ,-583.75,442.0  ,754  ,-789 ,-85.35714285714286  ,488.9024768480232 ,-37.5   ,-386.5 ,129.75 ,888
1079,14              ,80             ,-935 ,233.0               ,581.9990748076177 ,451.0   ,74.25  ,617.25 ,844  ,-868 ,-250.35714285714286 ,516.637293859622  ,-351.0  ,-643.0 ,43.5   ,849
1080,14              ,81             ,-854 ,37.357142857142854  ,510.2332207534507 ,54.0    ,-333.75,415.25 ,838  ,-774 ,318.57142857142856  ,533.7910444367526 ,466.5   ,-56.25 ,754.75 ,964
1081,14              ,82             ,-800 ,57.42857142857143   ,589.155943086994  ,-37.5   ,-424.75,597.75 ,872  ,-699 ,-42.214285714285715 ,511.0807821999042 ,-121.5  ,-460.0 ,362.75 ,775
1082,14              ,83             ,-898 ,-21.857142857142858 ,543.6288124394123 ,-123.0  ,-426.5 ,309.0  ,980  ,-979 ,-399.92857142857144 ,422.83902452273804,-315.5  ,-708.25,-76.25 ,420
1083,14              ,84             ,-937 ,-209.0              ,560.9940353446797 ,-186.0  ,-716.0 ,177.75 ,786  ,-957 ,193.71428571428572  ,480.0920470351219 ,233.5   ,46.5   ,571.0  ,705
1084,14              ,85             ,-893 ,-50.42857142857143  ,498.98292159547515,-76.0   ,-329.5 ,288.5  ,806  ,-963 ,-57.642857142857146 ,596.6642667805298 ,28.5    ,-611.25,404.0  ,963
1085,14              ,86             ,-560 ,99.5                ,486.4448344088741 ,53.5    ,-223.25,486.5  ,984  ,-937 ,63.857142857142854  ,530.8058977619796 ,-10.5   ,-115.75,475.0  ,936
1086,14              ,87             ,-978 ,-149.64285714285714 ,647.35872912615   ,-159.5  ,-779.25,394.0  ,865  ,-854 ,-134.07142857142858 ,521.4958461794471 ,-147.5  ,-541.5 ,216.25 ,734
1087,14              ,88             ,-926 ,186.35714285714286  ,632.7492646128732 ,173.5   ,19.75  ,654.75 ,966  ,-752 ,169.92857142857142  ,580.1712564520815 ,312.5   ,-365.0 ,545.5  ,949
1088,14              ,89             ,-725 ,-62.0               ,543.0332189867181 ,-17.5   ,-570.5 ,293.5  ,789  ,-977 ,-271.42857142857144 ,613.6370405886672 ,-468.5  ,-737.75,43.5   ,945
1089,14              ,90             ,-496 ,251.71428571428572  ,461.59613192810554,177.5   ,-102.75,609.5  ,956  ,-908 ,-193.21428571428572 ,500.8133659084265 ,-198.5  ,-632.25,50.25  ,767
1090,14              ,91             ,-925 ,-282.2142857142857  ,487.1547185240227 ,-156.0  ,-799.25,-10.0  ,631  ,-862 ,-89.85714285714286  ,612.5036712157302 ,-284.5  ,-611.75,557.75 ,869
1091,14              ,92             ,-915 ,-155.5              ,544.0306481751245 ,-121.0  ,-614.25,243.5  ,945  ,-953 ,-27.571428571428573 ,629.9103372441454 ,20.0    ,-635.25,427.25 ,867
1092,14              ,93             ,-945 ,-82.5               ,598.4641561145046 ,44.0    ,-656.0 ,365.5  ,852  ,-881 ,-216.42857142857142 ,561.9755968265628 ,-387.0  ,-699.75,201.0  ,816
1093,14              ,94             ,-821 ,155.42857142857142  ,575.139276013373  ,216.5   ,-266.5 ,584.75 ,994  ,-165 ,372.0               ,332.75192885067725,290.0   ,134.75 ,598.5  ,964
1094,14              ,95             ,-970 ,-129.14285714285714 ,625.6468476880373 ,-126.5  ,-636.0 ,369.0  ,875  ,-964 ,-164.07142857142858 ,530.0488314639168 ,-163.5  ,-619.0 ,93.75  ,806
1095,14              ,96             ,-917 ,-202.14285714285714 ,552.5128410819423 ,-103.0  ,-642.0 ,19.25  ,925  ,-945 ,78.0                ,520.5004987805191 ,-27.5   ,-181.75,481.25 ,791
1096,14              ,97             ,-775 ,296.07142857142856  ,585.2878929060616 ,560.0   ,-9.0   ,724.25 ,898  ,-889 ,-110.5              ,606.1483380265162 ,-231.5  ,-573.75,453.0  ,919
1097,14              ,98             ,-907 ,46.92857142857143   ,542.9423349867636 ,70.5    ,-361.0 ,468.5  ,848  ,-989 ,-120.07142857142857 ,593.2307197146712 ,-280.5  ,-586.75,498.5  ,682
1098,14              ,99             ,-797 ,-122.21428571428571 ,360.01136276329015,-42.0   ,-419.0 ,115.25 ,480  ,-976 ,-70.71428571428571  ,571.1546238940944 ,-82.0   ,-489.25,366.5  ,777
1099,15              ,0              ,-819 ,297.3333333333333   ,505.50874892339425,318.0   ,33.5   ,679.5  ,988  ,-945 ,105.13333333333334  ,671.0872698908271 ,175.0   ,-458.0 ,602.5  ,971
1100,15              ,1              ,-893 ,-91.4               ,537.3950130025398 ,-32.0   ,-519.5 ,313.5  ,633  ,-946 ,86.4                ,632.7148759794686 ,79.0    ,-205.5 ,541.5  ,996
1101,15              ,2              ,-954 ,63.0                ,696.2308730381242 ,-16.0   ,-594.5 ,774.0  ,936  ,-982 ,-33.53333333333333  ,598.3748068926444 ,-107.0  ,-309.5 ,264.0  ,994
1102,15              ,3              ,-927 ,-156.13333333333333 ,552.2283257942531 ,-17.0   ,-666.5 ,233.0  ,930  ,-767 ,-86.06666666666666  ,581.750985838279  ,-102.0  ,-617.0 ,377.5  ,846
1103,15              ,4              ,-929 ,-128.4              ,630.4472108862769 ,-210.0  ,-661.0 ,342.0  ,942  ,-553 ,133.33333333333334  ,486.26986432677586,2.0     ,-162.0 ,540.0  ,915
1104,15              ,5              ,-948 ,-279.8              ,570.9283417632824 ,-442.0  ,-760.0 ,-24.0  ,743  ,-908 ,-9.266666666666667  ,609.6819389375632 ,36.0    ,-559.5 ,479.0  ,929
1105,15              ,6              ,-973 ,42.733333333333334  ,576.2063701074303 ,4.0     ,-320.5 ,553.0  ,877  ,-788 ,108.53333333333333  ,587.6922015898491 ,113.0   ,-409.0 ,630.5  ,994
1106,15              ,7              ,-511 ,211.26666666666668  ,486.1127833077814 ,260.0   ,-182.0 ,577.5  ,975  ,-962 ,-250.73333333333332 ,593.91046302893   ,-387.0  ,-688.0 ,133.0  ,769
1107,15              ,8              ,-857 ,44.86666666666667   ,594.6375686880523 ,0.0     ,-379.5 ,606.5  ,973  ,-944 ,-95.73333333333333  ,484.63999402600257,-119.0  ,-491.5 ,335.0  ,555
1108,15              ,9              ,-976 ,115.26666666666667  ,566.3280809196161 ,178.0   ,-223.5 ,552.5  ,948  ,-763 ,-5.533333333333333  ,538.9918985167278 ,0.0     ,-490.0 ,401.5  ,912
1109,15              ,10             ,-814 ,80.4                ,580.3909765961956 ,0.0     ,-280.5 ,591.0  ,867  ,-882 ,330.6               ,629.8683309118773 ,665.0   ,-125.5 ,845.5  ,944
1110,15              ,11             ,-763 ,49.6                ,518.6863627059639 ,162.0   ,-319.5 ,319.5  ,876  ,-969 ,59.86666666666667   ,532.8540227152363 ,0.0     ,-147.0 ,514.0  ,782
1111,15              ,12             ,-846 ,55.333333333333336  ,641.6697711736897 ,-30.0   ,-554.0 ,704.0  ,951  ,-948 ,-123.86666666666666 ,588.0561035754845 ,-230.0  ,-614.5 ,436.0  ,686
1112,15              ,13             ,-941 ,54.8                ,622.7971694586563 ,21.0    ,-344.0 ,593.0  ,963  ,-925 ,-166.2              ,483.6014002106634 ,-9.0    ,-592.0 ,215.0  ,595
1113,15              ,14             ,-851 ,-32.2               ,581.2707999350586 ,0.0     ,-481.5 ,411.5  ,867  ,-963 ,-204.53333333333333 ,561.3068764266205 ,-288.0  ,-739.5 ,199.0  ,709
1114,15              ,15             ,-949 ,-181.26666666666668 ,509.05184505350826,-150.0  ,-583.5 ,113.0  ,845  ,-785 ,274.26666666666665  ,502.3144243921141 ,315.0   ,-11.0  ,703.0  ,888
1115,15              ,16             ,-936 ,95.46666666666667   ,601.9546573653281 ,217.0   ,-282.5 ,505.5  ,967  ,-857 ,337.93333333333334  ,508.5550211371523 ,540.0   ,84.0   ,680.0  ,957
1116,15              ,17             ,-900 ,80.13333333333334   ,564.7746537547604 ,110.0   ,-324.5 ,568.5  ,873  ,-956 ,-94.0               ,522.71598406783   ,-194.0  ,-496.5 ,239.5  ,907
1117,15              ,18             ,-997 ,-13.266666666666667 ,646.3407401525549 ,0.0     ,-637.0 ,640.5  ,783  ,-391 ,242.26666666666668  ,349.4905407807743 ,117.0   ,44.5   ,515.5  ,859
1118,15              ,19             ,-905 ,-164.33333333333334 ,507.4255281976525 ,-83.0   ,-594.5 ,183.0  ,714  ,-859 ,117.26666666666667  ,599.9987460304357 ,63.0    ,-381.0 ,655.0  ,992
1119,15              ,20             ,-746 ,103.06666666666666  ,574.336445283557  ,116.0   ,-281.5 ,546.0  ,927  ,-880 ,-114.4              ,557.1842219076714 ,-108.0  ,-605.0 ,268.5  ,774
1120,15              ,21             ,-934 ,-81.66666666666667  ,546.8734074806745 ,-60.0   ,-442.0 ,100.0  ,864  ,-482 ,340.6666666666667   ,452.57417176898304,367.0   ,125.0  ,660.5  ,993
1121,15              ,22             ,-866 ,-70.26666666666667  ,499.6635248797315 ,0.0     ,-498.5 ,331.0  ,765  ,-700 ,4.2                 ,435.76864766262645,0.0     ,-200.0 ,240.5  ,715
1122,15              ,23             ,-911 ,0.7333333333333333  ,559.2616901730693 ,0.0     ,-445.5 ,367.5  ,956  ,-915 ,-79.06666666666666  ,577.2102200197413 ,0.0     ,-609.5 ,351.5  ,844
1123,15              ,24             ,-982 ,-16.466666666666665 ,630.7968731993647 ,0.0     ,-520.0 ,537.0  ,1000 ,-679 ,-10.933333333333334 ,529.8628483817658 ,-134.0  ,-480.0 ,328.5  ,985
1124,15              ,25             ,-940 ,21.933333333333334  ,588.9008486356677 ,55.0    ,-380.5 ,346.5  ,991  ,-652 ,128.6               ,504.08613209592323,236.0   ,-240.0 ,384.5  ,962
1125,15              ,26             ,-957 ,-24.133333333333333 ,625.7346387209502 ,-2.0    ,-486.0 ,472.5  ,990  ,-985 ,-95.53333333333333  ,621.4385231824931 ,0.0     ,-605.0 ,358.5  ,914
1126,15              ,27             ,-840 ,93.26666666666667   ,559.2168588643365 ,141.0   ,-209.5 ,490.0  ,889  ,-746 ,67.06666666666666   ,535.2899703720894 ,53.0    ,-349.5 ,511.0  ,846
1127,15              ,28             ,-953 ,-76.13333333333334  ,702.7492813094528 ,-139.0  ,-625.5 ,598.0  ,966  ,-852 ,144.33333333333334  ,548.910305796424  ,21.0    ,-149.0 ,588.0  ,967
1128,15              ,29             ,-886 ,299.1333333333333   ,606.7492853214541 ,447.0   ,61.5   ,746.5  ,999  ,-747 ,231.86666666666667  ,541.9769192063266 ,364.0   ,-87.0  ,670.5  ,958
1129,15              ,30             ,-837 ,56.733333333333334  ,463.9093918099997 ,288.0   ,-242.0 ,408.0  ,534  ,-904 ,75.06666666666666   ,515.0376500338408 ,0.0     ,-212.0 ,469.0  ,780
1130,15              ,31             ,-995 ,-172.13333333333333 ,536.6863764496604 ,-180.0  ,-604.0 ,50.5   ,859  ,-956 ,0.5333333333333333  ,693.295429366841  ,-17.0   ,-631.5 ,781.0  ,984
1131,15              ,32             ,-966 ,79.73333333333333   ,546.3755206117945 ,85.0    ,-255.5 ,329.5  ,987  ,-833 ,-81.6               ,431.4819645295568 ,-104.0  ,-336.0 ,151.5  ,788
1132,15              ,33             ,-965 ,-213.06666666666666 ,524.2021783715934 ,-309.0  ,-550.0 ,-1.0   ,985  ,-907 ,-130.26666666666668 ,512.9910144947775 ,0.0     ,-525.0 ,183.0  ,690
1133,15              ,34             ,-952 ,-7.333333333333333  ,522.0222582373649 ,-34.0   ,-358.0 ,264.0  ,914  ,-937 ,22.133333333333333  ,596.5865841442903 ,82.0    ,-434.5 ,521.0  ,932
1134,15              ,35             ,-1000,49.86666666666667   ,583.4686754557567 ,132.0   ,-268.0 ,338.0  ,849  ,-731 ,57.333333333333336  ,509.62516570888596,70.0    ,-387.5 ,473.5  ,759
1135,15              ,36             ,-906 ,-96.33333333333333  ,589.6946748308055 ,-368.0  ,-502.5 ,329.5  ,938  ,-828 ,-86.13333333333334  ,459.63057629651513,-59.0   ,-388.5 ,209.0  ,679
1136,15              ,37             ,-956 ,-147.86666666666667 ,559.6725913637449 ,-22.0   ,-615.5 ,303.0  ,762  ,-873 ,59.2                ,598.4471811040876 ,0.0     ,-214.0 ,505.0  ,918
1137,15              ,38             ,-987 ,222.2               ,562.9875918449967 ,306.0   ,-124.0 ,674.0  ,992  ,-964 ,-246.8              ,554.6555172872103 ,-387.0  ,-713.0 ,348.5  ,641
1138,15              ,39             ,-978 ,83.0                ,584.2062991786378 ,-83.0   ,-161.0 ,606.5  ,909  ,-874 ,-62.666666666666664 ,513.7375186758683 ,0.0     ,-480.0 ,283.0  ,761
1139,15              ,40             ,-713 ,195.0               ,529.4207076742331 ,132.0   ,-51.0  ,545.5  ,986  ,-978 ,-171.4              ,592.6706866862431 ,-203.0  ,-573.0 ,14.5   ,917
1140,15              ,41             ,-803 ,-107.66666666666667 ,561.336118644826  ,-2.0    ,-611.0 ,232.0  ,878  ,-884 ,-250.06666666666666 ,520.595053303246  ,-302.0  ,-666.5 ,-38.0  ,832
1141,15              ,42             ,-874 ,1.2666666666666666  ,542.5597355744957 ,0.0     ,-395.0 ,394.5  ,912  ,-651 ,125.93333333333334  ,557.3956618144097 ,19.0    ,-322.5 ,673.5  ,898
1142,15              ,43             ,-931 ,-124.8              ,420.88973785134203,0.0     ,-190.0 ,77.5   ,500  ,-983 ,-149.4              ,534.67036573949   ,-287.0  ,-471.5 ,202.0  ,789
